Name,State FIPS,County FIPS,Household Income,Median Age,Median Male Age,Median Female Age,No Education,High School,GED,Some College,Associates Degree,Bachelors Degree,Professional Degree,Doctoral Degree
"Hampton city, Virginia",51,650,52021.0,35.8,33.4,38.2,710.0,20788.0,4148.0,18578.0,8522.0,14215.0,941.0,819.0
"Amherst County, Virginia",51,009,49677.0,43.9,41.8,45.5,374.0,6497.0,1238.0,3136.0,1975.0,2879.0,68.0,130.0
"Arlington County, Virginia",51,013,112138.0,34.4,34.3,34.5,2556.0,12078.0,1641.0,11100.0,5908.0,59644.0,14413.0,7906.0
"Bath County, Virginia",51,017,44483.0,47.3,47.8,47.2,19.0,1118.0,246.0,448.0,214.0,374.0,20.0,15.0
"Hopewell city, Virginia",51,670,40712.0,36.5,35.3,37.5,262.0,4098.0,1057.0,2230.0,1194.0,1564.0,79.0,115.0
"Buchanan County, Virginia",51,027,30828.0,46.3,44.5,48.1,290.0,4847.0,1327.0,2113.0,1121.0,1132.0,85.0,60.0
"Newport News city, Virginia",51,700,51082.0,33.2,31.6,34.8,1382.0,27115.0,5181.0,22175.0,11289.0,17727.0,1427.0,1180.0
"Frederick County, Virginia",51,069,71037.0,40.5,39.5,41.4,478.0,15461.0,3158.0,7149.0,4841.0,9691.0,857.0,723.0
"Stafford County, Virginia",51,179,103005.0,35.2,34.3,36.1,456.0,17119.0,2901.0,15416.0,7967.0,20410.0,1108.0,894.0
"Lynchburg city, Virginia",51,680,41971.0,28.3,26.8,29.7,469.0,9051.0,1833.0,6583.0,3581.0,8837.0,1071.0,844.0
"York County, Virginia",51,199,86781.0,39.6,38.2,41.0,612.0,7144.0,1369.0,6466.0,4774.0,10415.0,976.0,1202.0
"Richmond city, Virginia",51,760,42356.0,33.5,32.8,34.1,2416.0,26995.0,7724.0,21619.0,8033.0,33703.0,4666.0,2689.0
"Martinsville city, Virginia",51,690,33545.0,41.5,38.4,44.3,140.0,2152.0,590.0,1200.0,874.0,1193.0,142.0,74.0
"Nelson County, Virginia",51,125,53834.0,49.7,47.4,50.7,180.0,2949.0,610.0,1259.0,671.0,1752.0,301.0,204.0
"Essex County, Virginia",51,057,50629.0,44.8,45.6,44.3,88.0,2324.0,425.0,1237.0,459.0,1001.0,54.0,44.0
"Pittsylvania County, Virginia",51,143,44356.0,46.4,44.8,47.4,491.0,12776.0,3329.0,6963.0,4170.0,4273.0,256.0,98.0
"Norton city, Virginia",51,720,26971.0,37.2,38.2,36.8,26.0,534.0,166.0,619.0,345.0,368.0,15.0,7.0
"Staunton city, Virginia",51,790,46435.0,42.0,39.8,43.0,133.0,4143.0,880.0,1969.0,1417.0,3268.0,339.0,391.0
"Fluvanna County, Virginia",51,065,67964.0,42.6,40.8,43.1,92.0,3690.0,1116.0,2983.0,1646.0,3411.0,268.0,347.0
"Amelia County, Virginia",51,007,58535.0,46.5,42.9,49.4,272.0,2519.0,679.0,1491.0,596.0,911.0,132.0,45.0
"Radford city, Virginia",51,750,36082.0,22.7,23.1,22.5,224.0,1383.0,369.0,1076.0,779.0,1410.0,120.0,264.0
"Winchester city, Virginia",51,840,49330.0,37.6,35.9,40.1,192.0,4055.0,891.0,2003.0,1338.0,3364.0,660.0,293.0
"Accomack County, Virginia",51,001,42260.0,46.0,43.0,47.9,206.0,8174.0,1019.0,2576.0,1484.0,2688.0,252.0,279.0
"Craig County, Virginia",51,045,53526.0,47.5,44.9,49.7,0.0,1383.0,212.0,348.0,407.0,548.0,21.0,31.0
"Floyd County, Virginia",51,063,48396.0,46.0,43.5,47.6,223.0,3298.0,525.0,1877.0,1054.0,1388.0,92.0,104.0
"Giles County, Virginia",51,071,49734.0,44.4,42.9,45.3,137.0,3809.0,818.0,1901.0,1056.0,1219.0,148.0,163.0
"Grayson County, Virginia",51,077,32048.0,47.4,46.2,48.6,200.0,3803.0,799.0,1368.0,1195.0,1139.0,40.0,59.0
"Nottoway County, Virginia",51,135,38410.0,41.3,39.3,45.3,227.0,3198.0,945.0,1483.0,670.0,965.0,87.0,10.0
"Rappahannock County, Virginia",51,157,62541.0,49.5,49.5,49.9,17.0,1211.0,288.0,888.0,365.0,1084.0,126.0,129.0
"Tazewell County, Virginia",51,185,40309.0,44.3,41.5,46.6,416.0,8886.0,2195.0,3720.0,3017.0,2940.0,373.0,209.0
"Buena Vista city, Virginia",51,530,33672.0,36.4,36.2,37.2,79.0,1451.0,276.0,561.0,241.0,352.0,32.0,64.0
"Falls Church city, Virginia",51,610,114795.0,39.7,37.1,42.2,8.0,654.0,39.0,560.0,405.0,3371.0,951.0,549.0
"Manassas Park city, Virginia",51,685,79131.0,34.1,33.4,35.5,167.0,2199.0,406.0,1456.0,873.0,2284.0,164.0,94.0
"Petersburg city, Virginia",51,730,33939.0,38.3,36.3,40.5,459.0,6318.0,1105.0,3779.0,1206.0,2254.0,204.0,151.0
"Poquoson city, Virginia",51,735,88328.0,42.2,40.6,43.7,17.0,1887.0,142.0,1259.0,772.0,2009.0,164.0,107.0
"Sussex County, Virginia",51,183,44608.0,40.4,37.1,51.8,80.0,1977.0,1649.0,1070.0,332.0,660.0,35.0,24.0
"Fairfax city, Virginia",51,600,106870.0,39.0,37.6,40.3,191.0,2066.0,214.0,1969.0,856.0,4797.0,602.0,509.0
"Waynesboro city, Virginia",51,820,42112.0,40.0,37.3,42.2,141.0,3953.0,924.0,2188.0,1031.0,1967.0,163.0,164.0
"Manassas city, Virginia",51,683,77551.0,33.5,32.5,34.4,865.0,5652.0,956.0,3292.0,2228.0,4683.0,461.0,240.0
"Roanoke city, Virginia",51,770,41483.0,38.4,36.2,40.3,1604.0,18083.0,3996.0,9298.0,6363.0,9955.0,1640.0,717.0
"Salem city, Virginia",51,775,53990.0,41.1,40.7,41.6,128.0,4487.0,914.0,2134.0,1785.0,2995.0,148.0,179.0
"Suffolk city, Virginia",51,800,68089.0,38.1,36.6,39.4,627.0,13708.0,2822.0,9775.0,5590.0,9585.0,988.0,470.0
"Norfolk city, Virginia",51,710,47137.0,30.4,28.7,32.6,1565.0,32017.0,7495.0,29062.0,12807.0,25001.0,2813.0,1972.0
"Charlotte County, Virginia",51,037,38350.0,45.2,41.9,46.9,193.0,3013.0,540.0,940.0,785.0,665.0,10.0,23.0
"Chesterfield County, Virginia",51,041,76969.0,38.8,37.4,40.2,2176.0,45604.0,7765.0,33444.0,19086.0,53337.0,4428.0,3555.0
"Fairfax County, Virginia",51,059,117515.0,37.9,36.9,38.7,12415.0,91375.0,8584.0,74072.0,41660.0,240721.0,35693.0,25060.0
"Greensville County, Virginia",51,081,42121.0,41.1,38.7,45.2,144.0,2627.0,1143.0,972.0,574.0,389.0,51.0,22.0
"Isle of Wight County, Virginia",51,093,67767.0,44.4,43.2,45.9,357.0,5897.0,1294.0,4092.0,2412.0,4162.0,488.0,256.0
"James City County, Virginia",51,095,80772.0,45.9,44.5,47.4,395.0,9197.0,1019.0,7004.0,3954.0,13799.0,1495.0,1514.0
"Russell County, Virginia",51,167,40083.0,44.8,43.7,45.6,252.0,5758.0,1475.0,2463.0,2015.0,1899.0,44.0,50.0
"Franklin city, Virginia",51,620,38760.0,38.7,37.6,40.7,96.0,1332.0,241.0,804.0,523.0,875.0,62.0,49.0
"Smyth County, Virginia",51,173,40544.0,44.6,42.9,46.2,413.0,6926.0,1698.0,3302.0,1990.0,2027.0,75.0,177.0
"Charlottesville city, Virginia",51,540,54739.0,30.9,30.5,31.4,449.0,4747.0,1091.0,3148.0,1210.0,7383.0,1743.0,1646.0
"Lexington city, Virginia",51,678,37309.0,21.6,21.0,30.0,37.0,520.0,70.0,201.0,120.0,542.0,113.0,103.0
"Campbell County, Virginia",51,031,48823.0,42.8,40.9,44.2,587.0,9774.0,3115.0,5999.0,3187.0,5324.0,311.0,264.0
"Henrico County, Virginia",51,087,66447.0,38.3,36.5,39.9,2317.0,41489.0,7563.0,32625.0,15375.0,57871.0,6448.0,3557.0
"Henry County, Virginia",51,089,36779.0,46.8,45.0,48.1,532.0,10261.0,2646.0,5386.0,4242.0,3045.0,168.0,342.0
"King George County, Virginia",51,099,84770.0,37.1,36.6,37.7,118.0,3823.0,738.0,2565.0,1534.0,3632.0,37.0,128.0
"Louisa County, Virginia",51,109,56946.0,44.5,43.6,45.0,277.0,7420.0,1385.0,2746.0,1669.0,3537.0,319.0,341.0
"King William County, Virginia",51,101,67423.0,41.3,40.3,42.6,58.0,3769.0,435.0,1856.0,1103.0,1554.0,77.0,41.0
"Lancaster County, Virginia",51,103,51495.0,56.3,55.5,57.3,53.0,2349.0,294.0,1235.0,563.0,1325.0,404.0,208.0
"Lee County, Virginia",51,105,32590.0,43.8,41.7,46.7,181.0,4636.0,1458.0,2738.0,1213.0,1311.0,98.0,132.0
"Mathews County, Virginia",51,115,63622.0,52.6,50.5,53.1,10.0,2094.0,224.0,1257.0,364.0,1199.0,127.0,87.0
"Middlesex County, Virginia",51,119,50483.0,53.5,51.2,55.1,41.0,2365.0,362.0,1240.0,761.0,1117.0,142.0,75.0
"Prince Edward County, Virginia",51,147,44147.0,30.8,27.6,34.0,217.0,3179.0,1008.0,1480.0,621.0,1529.0,278.0,329.0
"Prince George County, Virginia",51,149,68461.0,37.1,36.3,38.4,261.0,6238.0,2415.0,4161.0,2327.0,3995.0,272.0,155.0
"Richmond County, Virginia",51,159,47341.0,44.0,41.3,49.2,143.0,1930.0,705.0,898.0,578.0,640.0,4.0,26.0
"Rockingham County, Virginia",51,165,57651.0,41.8,40.6,42.7,764.0,15681.0,3094.0,5646.0,3185.0,7865.0,653.0,901.0
"Scott County, Virginia",51,169,38725.0,46.3,44.9,47.8,156.0,5242.0,962.0,2177.0,1307.0,1513.0,142.0,33.0
"Spotsylvania County, Virginia",51,177,81434.0,37.7,36.8,38.6,616.0,21999.0,4107.0,12069.0,6447.0,16280.0,949.0,681.0
"Surry County, Virginia",51,181,54656.0,49.3,49.3,49.3,49.0,1328.0,243.0,803.0,389.0,643.0,67.0,23.0
"Appomattox County, Virginia",51,011,54875.0,43.5,42.4,44.7,81.0,3322.0,636.0,1460.0,981.0,1285.0,45.0,143.0
"Clarke County, Virginia",51,043,72129.0,46.0,44.2,47.2,113.0,2550.0,354.0,1228.0,953.0,1589.0,236.0,229.0
"Franklin County, Virginia",51,067,51208.0,46.0,45.2,47.2,366.0,11051.0,2348.0,6057.0,3789.0,5050.0,389.0,253.0
"King and Queen County, Virginia",51,097,51495.0,45.1,44.1,47.2,33.0,1853.0,316.0,574.0,398.0,583.0,16.0,29.0
"Mecklenburg County, Virginia",51,117,41126.0,47.9,45.8,49.9,381.0,6272.0,1311.0,3490.0,1747.0,2727.0,127.0,115.0
"Montgomery County, Virginia",51,121,53424.0,28.2,26.6,30.7,307.0,10150.0,2362.0,6287.0,3674.0,12139.0,1448.0,4114.0
"New Kent County, Virginia",51,127,78429.0,44.0,42.2,44.6,72.0,4313.0,718.0,2249.0,1111.0,2467.0,74.0,245.0
"Augusta County, Virginia",51,015,59544.0,44.6,43.3,45.9,491.0,17314.0,3329.0,6523.0,3661.0,8020.0,688.0,516.0
"Cumberland County, Virginia",51,049,43020.0,44.5,43.8,45.2,34.0,2365.0,250.0,923.0,492.0,687.0,20.0,31.0
"Dickenson County, Virginia",51,051,29916.0,43.9,43.4,45.3,112.0,3193.0,945.0,1093.0,1041.0,626.0,34.0,31.0
"Goochland County, Virginia",51,075,86652.0,48.4,46.9,49.2,76.0,3431.0,764.0,2068.0,1443.0,4080.0,671.0,317.0
"Halifax County, Virginia",51,083,39233.0,45.9,44.0,47.4,303.0,7413.0,1588.0,3389.0,2008.0,2529.0,189.0,101.0
"Loudoun County, Virginia",51,107,129588.0,35.8,35.5,36.1,3210.0,27664.0,3159.0,25775.0,14379.0,84709.0,5549.0,5059.0
"Madison County, Virginia",51,113,52287.0,45.2,44.2,46.4,218.0,2848.0,521.0,1117.0,590.0,1549.0,115.0,116.0
"Prince William County, Virginia",51,153,101059.0,34.7,34.0,35.4,5544.0,52945.0,6823.0,41307.0,22192.0,68227.0,4177.0,3311.0
"Roanoke County, Virginia",51,161,62134.0,43.7,42.0,45.4,358.0,14944.0,2335.0,9194.0,7150.0,15458.0,2024.0,1016.0
"Southampton County, Virginia",51,175,53681.0,45.8,45.9,45.6,133.0,3280.0,931.0,2153.0,1020.0,1648.0,119.0,79.0
"Highland County, Virginia",51,091,45094.0,60.5,61.1,59.9,4.0,611.0,55.0,237.0,54.0,275.0,11.0,15.0
"Brunswick County, Virginia",51,025,40871.0,43.4,40.1,47.5,155.0,3367.0,1201.0,1649.0,801.0,935.0,66.0,49.0
"Caroline County, Virginia",51,033,60925.0,40.2,39.7,40.6,327.0,6356.0,1165.0,2594.0,1486.0,2748.0,35.0,219.0
"Gloucester County, Virginia",51,073,63881.0,44.6,43.4,45.5,128.0,7483.0,1270.0,4442.0,2788.0,3842.0,335.0,252.0
"Northampton County, Virginia",51,131,41468.0,48.4,45.8,50.4,93.0,2462.0,460.0,1208.0,503.0,1252.0,94.0,109.0
"Patrick County, Virginia",51,141,37757.0,49.2,48.4,50.5,183.0,3652.0,990.0,1892.0,1233.0,1223.0,77.0,67.0
"Powhatan County, Virginia",51,145,80441.0,44.6,43.2,46.2,90.0,4763.0,1569.0,3473.0,1693.0,4242.0,193.0,78.0
"Rockbridge County, Virginia",51,163,53918.0,48.6,47.4,49.6,240.0,4879.0,1042.0,2054.0,1263.0,2535.0,556.0,284.0
"Shenandoah County, Virginia",51,171,53934.0,44.2,42.5,46.0,375.0,9998.0,1774.0,3904.0,2274.0,3940.0,263.0,216.0
"Fauquier County, Virginia",51,061,94775.0,41.6,40.6,42.4,383.0,10530.0,2265.0,6217.0,3661.0,10212.0,898.0,509.0
"Harrison County, West Virginia",54,033,48315.0,42.0,40.9,42.9,221.0,15865.0,2415.0,6945.0,3323.0,6986.0,503.0,425.0
"Ohio County, West Virginia",54,069,45777.0,43.5,41.2,45.5,217.0,9417.0,1019.0,3912.0,2117.0,5687.0,717.0,324.0
"Ritchie County, West Virginia",54,085,41497.0,45.8,45.5,46.0,110.0,3110.0,482.0,688.0,588.0,363.0,49.0,21.0
"Calhoun County, West Virginia",54,013,36279.0,47.9,48.6,47.4,78.0,2065.0,354.0,520.0,292.0,430.0,23.0,23.0
"Morgan County, West Virginia",54,065,46346.0,47.0,46.5,48.3,291.0,4356.0,973.0,1599.0,954.0,1306.0,49.0,99.0
"Lincoln County, West Virginia",54,043,37075.0,42.7,41.0,43.5,212.0,5710.0,1083.0,1929.0,782.0,940.0,52.0,25.0
"Raleigh County, West Virginia",54,081,42386.0,42.0,40.1,44.0,524.0,17983.0,4188.0,7863.0,3890.0,6721.0,402.0,267.0
"Braxton County, West Virginia",54,007,41266.0,44.9,43.9,46.1,105.0,3993.0,843.0,1068.0,501.0,1117.0,80.0,31.0
"Putnam County, West Virginia",54,079,59113.0,41.6,40.6,42.3,214.0,13156.0,1966.0,5711.0,3643.0,5997.0,547.0,221.0
"Barbour County, West Virginia",54,001,37516.0,40.9,40.9,41.0,75.0,4171.0,863.0,1276.0,954.0,1102.0,36.0,73.0
"Boone County, West Virginia",54,005,37955.0,42.5,41.6,43.5,90.0,6741.0,1497.0,1601.0,968.0,739.0,35.0,31.0
"McDowell County, West Virginia",54,047,25595.0,44.0,41.6,46.3,95.0,4786.0,1646.0,1004.0,458.0,437.0,52.0,4.0
"Wayne County, West Virginia",54,099,38905.0,43.3,42.2,44.4,230.0,9798.0,1955.0,3812.0,1892.0,2216.0,226.0,61.0
"Wyoming County, West Virginia",54,109,37644.0,43.8,42.1,44.7,99.0,6734.0,941.0,1902.0,648.0,861.0,82.0,0.0
"Jackson County, West Virginia",54,035,41731.0,43.0,41.6,44.6,145.0,7590.0,1058.0,2541.0,1867.0,2089.0,130.0,208.0
"Mercer County, West Virginia",54,055,37763.0,42.7,41.5,44.3,554.0,13203.0,3615.0,5713.0,2507.0,5646.0,563.0,299.0
"Upshur County, West Virginia",54,097,39434.0,41.8,41.7,42.0,184.0,6519.0,1372.0,1629.0,827.0,1805.0,123.0,143.0
"Webster County, West Virginia",54,101,33390.0,46.2,45.3,46.6,113.0,2314.0,641.0,733.0,157.0,351.0,36.0,33.0
"Berkeley County, West Virginia",54,003,59480.0,38.8,38.6,38.8,466.0,23643.0,5322.0,10500.0,6033.0,10250.0,608.0,503.0
"Fayette County, West Virginia",54,019,39297.0,43.3,42.2,45.0,301.0,10851.0,3129.0,3618.0,2390.0,3281.0,165.0,153.0
"Grant County, West Virginia",54,023,40093.0,46.3,46.3,46.4,117.0,3116.0,777.0,774.0,528.0,720.0,64.0,51.0
"Hampshire County, West Virginia",54,027,36575.0,45.4,45.0,46.0,153.0,6573.0,1195.0,1661.0,963.0,1322.0,43.0,36.0
"Summers County, West Virginia",54,089,35218.0,47.3,47.3,47.2,124.0,3291.0,1027.0,1385.0,566.0,847.0,70.0,9.0
"Brooke County, West Virginia",54,009,48835.0,46.2,44.5,48.0,152.0,5849.0,772.0,2561.0,1421.0,2070.0,136.0,112.0
"Doddridge County, West Virginia",54,017,44437.0,44.5,41.5,47.1,147.0,2160.0,531.0,515.0,482.0,602.0,52.0,9.0
"Greenbrier County, West Virginia",54,025,40483.0,45.4,44.6,46.7,139.0,8384.0,1928.0,3525.0,1690.0,3298.0,583.0,125.0
"Hardy County, West Virginia",54,031,42573.0,44.9,44.7,45.1,147.0,4114.0,648.0,805.0,589.0,934.0,68.0,51.0
"Marion County, West Virginia",54,049,48158.0,41.3,40.0,42.8,241.0,13673.0,2027.0,4819.0,3436.0,5352.0,483.0,341.0
"Mineral County, West Virginia",54,057,40749.0,43.5,41.6,45.6,37.0,8222.0,1340.0,2433.0,1519.0,1436.0,137.0,98.0
"Mingo County, West Virginia",54,059,31227.0,42.1,40.8,42.9,137.0,6441.0,1135.0,1877.0,1102.0,927.0,39.0,55.0
"Hancock County, West Virginia",54,029,43634.0,46.1,44.7,48.0,163.0,8062.0,1357.0,3075.0,2035.0,2602.0,336.0,70.0
"Lewis County, West Virginia",54,041,39793.0,42.8,42.0,44.5,99.0,4997.0,802.0,1372.0,718.0,1061.0,64.0,23.0
"Marshall County, West Virginia",54,051,42473.0,44.9,43.1,46.8,128.0,9188.0,1402.0,2907.0,1875.0,2546.0,133.0,59.0
"Nicholas County, West Virginia",54,067,39037.0,44.9,44.3,45.6,59.0,7764.0,1178.0,2116.0,1129.0,1632.0,195.0,58.0
"Pocahontas County, West Virginia",54,075,37111.0,48.6,48.3,48.8,75.0,2486.0,635.0,581.0,321.0,699.0,39.0,83.0
"Tucker County, West Virginia",54,093,43294.0,48.1,47.5,48.7,97.0,2371.0,259.0,620.0,300.0,446.0,38.0,24.0
"Tyler County, West Virginia",54,095,40902.0,46.5,46.0,47.4,47.0,2785.0,401.0,735.0,555.0,613.0,41.0,7.0
"Randolph County, West Virginia",54,083,40094.0,43.1,42.1,45.0,94.0,8157.0,1790.0,1833.0,1190.0,1998.0,304.0,233.0
"Roane County, West Virginia",54,087,37931.0,44.8,43.6,45.4,163.0,3969.0,746.0,839.0,714.0,719.0,21.0,76.0
"Taylor County, West Virginia",54,091,45916.0,43.2,41.5,44.9,85.0,4360.0,1163.0,1689.0,818.0,1632.0,84.0,49.0
"Wirt County, West Virginia",54,105,38936.0,43.4,42.6,44.4,7.0,1773.0,194.0,581.0,293.0,153.0,1.0,36.0
"Wood County, West Virginia",54,107,45537.0,43.0,41.9,44.3,368.0,18576.0,3303.0,9029.0,6228.0,8074.0,846.0,532.0
"Clay County, West Virginia",54,015,34242.0,43.6,43.3,43.9,55.0,2567.0,674.0,460.0,251.0,316.0,5.0,11.0
"Gilmer County, West Virginia",54,021,37175.0,38.0,37.0,41.6,78.0,1680.0,605.0,698.0,297.0,517.0,61.0,70.0
"Mason County, West Virginia",54,053,38977.0,44.0,43.4,44.4,117.0,8053.0,1438.0,2328.0,1509.0,1534.0,79.0,0.0
"Monongalia County, West Virginia",54,061,49624.0,30.9,30.1,32.2,436.0,15026.0,3532.0,7817.0,3579.0,13055.0,2376.0,2773.0
"Monroe County, West Virginia",54,063,36684.0,47.7,45.8,48.9,88.0,4094.0,982.0,1037.0,389.0,923.0,32.0,62.0
"Pleasants County, West Virginia",54,073,45152.0,43.4,40.8,45.2,7.0,2369.0,392.0,610.0,366.0,416.0,17.0,9.0
"Wetzel County, West Virginia",54,103,40694.0,45.9,43.9,47.0,177.0,4693.0,926.0,1135.0,608.0,791.0,70.0,66.0
"Cabell County, West Virginia",54,011,37816.0,38.3,36.7,40.2,503.0,17213.0,3655.0,9857.0,5265.0,8961.0,1329.0,940.0
"Jefferson County, West Virginia",54,037,72526.0,40.2,39.7,41.0,208.0,9843.0,2400.0,4757.0,2308.0,7161.0,527.0,509.0
"Kanawha County, West Virginia",54,039,46859.0,43.1,41.5,44.5,988.0,42853.0,7884.0,17724.0,8595.0,19988.0,3167.0,1342.0
"Logan County, West Virginia",54,045,37859.0,43.0,42.1,44.5,184.0,9216.0,1531.0,3194.0,1911.0,1304.0,200.0,29.0
"Pendleton County, West Virginia",54,071,39554.0,49.9,49.1,50.9,49.0,2435.0,305.0,450.0,239.0,354.0,64.0,32.0
"Preston County, West Virginia",54,077,46673.0,42.6,41.4,44.1,446.0,9912.0,2144.0,2608.0,1162.0,2096.0,114.0,181.0
"Okanogan County, Washington",53,047,42598.0,43.1,42.7,43.8,248.0,7323.0,1577.0,4739.0,2647.0,3338.0,364.0,176.0
"Kittitas County, Washington",53,037,53163.0,33.3,32.6,34.3,155.0,5024.0,1274.0,4086.0,2008.0,6134.0,272.0,552.0
"Thurston County, Washington",53,067,66113.0,38.9,37.6,40.3,1335.0,33640.0,7753.0,33415.0,20401.0,40434.0,4530.0,2296.0
"Benton County, Washington",53,005,63001.0,35.6,34.8,36.4,1569.0,23747.0,6190.0,20576.0,12819.0,22888.0,1941.0,2352.0
"Columbia County, Washington",53,013,46250.0,50.0,49.2,51.9,14.0,636.0,145.0,538.0,386.0,545.0,36.0,37.0
"Clark County, Washington",53,011,67832.0,38.0,37.1,38.9,2520.0,62896.0,11936.0,56912.0,33289.0,58319.0,4913.0,2770.0
"Asotin County, Washington",53,003,47483.0,44.7,44.6,44.9,66.0,3617.0,929.0,3195.0,1582.0,2429.0,166.0,80.0
"Adams County, Washington",53,001,48131.0,28.4,27.5,29.4,394.0,2049.0,700.0,1156.0,830.0,946.0,91.0,59.0
"Garfield County, Washington",53,023,51399.0,46.7,48.6,45.4,0.0,465.0,64.0,319.0,234.0,270.0,4.0,8.0
"Mason County, Washington",53,045,53087.0,45.9,43.8,48.3,558.0,11282.0,2879.0,8572.0,4571.0,5599.0,362.0,204.0
"Skagit County, Washington",53,057,59263.0,41.4,40.2,42.6,1136.0,18665.0,3749.0,15624.0,9083.0,13821.0,1484.0,708.0
"Stevens County, Washington",53,065,47272.0,46.4,45.8,47.3,198.0,8315.0,2097.0,5485.0,3382.0,3539.0,427.0,130.0
"Spokane County, Washington",53,063,52159.0,37.4,36.0,38.9,2359.0,66897.0,15105.0,61170.0,41656.0,61222.0,6793.0,4026.0
"Lincoln County, Washington",53,043,49460.0,48.6,48.2,49.3,57.0,1829.0,420.0,1414.0,853.0,1168.0,126.0,46.0
"Chelan County, Washington",53,007,54975.0,39.9,38.2,41.0,900.0,11665.0,2255.0,7074.0,4094.0,7907.0,960.0,543.0
"Jefferson County, Washington",53,031,51842.0,57.1,55.7,57.9,114.0,4296.0,935.0,5198.0,1645.0,5795.0,666.0,517.0
"Kitsap County, Washington",53,035,68336.0,39.1,36.7,41.7,1124.0,33756.0,6322.0,37041.0,18846.0,36819.0,3430.0,2015.0
"King County, Washington",53,033,83571.0,37.2,36.5,38.0,18490.0,197949.0,35229.0,200909.0,122087.0,460158.0,49895.0,37018.0
"Pacific County, Washington",53,049,39895.0,52.7,51.6,53.4,317.0,4123.0,824.0,3182.0,1687.0,1746.0,178.0,75.0
"Pend Oreille County, Washington",53,051,49184.0,50.2,49.3,51.0,59.0,2443.0,559.0,2021.0,1061.0,1346.0,71.0,53.0
"San Juan County, Washington",53,055,60271.0,55.7,55.2,56.1,23.0,1884.0,312.0,2389.0,973.0,3683.0,485.0,452.0
"Skamania County, Washington",53,059,53606.0,46.0,45.5,46.6,53.0,2057.0,394.0,1762.0,783.0,1151.0,80.0,96.0
"Whitman County, Washington",53,075,41574.0,24.5,24.6,24.2,80.0,3279.0,727.0,3360.0,2315.0,5727.0,617.0,1744.0
"Yakima County, Washington",53,077,47470.0,32.7,31.6,33.8,4866.0,32797.0,9483.0,20575.0,12118.0,14665.0,1766.0,874.0
"Clallam County, Washington",53,009,48002.0,50.5,48.3,52.7,306.0,12415.0,2716.0,11380.0,5762.0,8252.0,1032.0,625.0
"Cowlitz County, Washington",53,015,49804.0,41.4,40.6,42.2,725.0,17866.0,4196.0,14036.0,7194.0,6908.0,643.0,425.0
"Ferry County, Washington",53,019,41081.0,49.0,47.7,50.9,46.0,1436.0,381.0,969.0,538.0,620.0,34.0,24.0
"Klickitat County, Washington",53,039,51258.0,45.9,45.6,46.4,110.0,3493.0,781.0,3006.0,1158.0,2725.0,133.0,133.0
"Lewis County, Washington",53,041,46387.0,42.8,42.0,43.5,611.0,13393.0,3035.0,9404.0,6749.0,5159.0,418.0,221.0
"Douglas County, Washington",53,017,55805.0,37.3,36.1,38.7,471.0,6507.0,1321.0,3681.0,2656.0,3293.0,262.0,209.0
"Grays Harbor County, Washington",53,027,45483.0,43.5,41.5,45.2,206.0,13643.0,3424.0,9234.0,5936.0,5191.0,316.0,361.0
"Island County, Washington",53,029,61516.0,44.1,41.5,47.1,298.0,11305.0,1787.0,11245.0,6407.0,11987.0,1130.0,640.0
"Pierce County, Washington",53,053,63881.0,36.0,34.9,37.1,5794.0,129722.0,26646.0,101193.0,62367.0,96186.0,8858.0,5393.0
"Wahkiakum County, Washington",53,069,49508.0,53.3,53.3,53.3,26.0,881.0,158.0,635.0,365.0,283.0,17.0,8.0
"Franklin County, Washington",53,021,60275.0,29.9,30.0,29.8,2334.0,10712.0,2836.0,7316.0,4757.0,5431.0,290.0,382.0
"Walla Walla County, Washington",53,071,52630.0,37.3,35.6,39.3,627.0,5786.0,2500.0,6455.0,4904.0,7069.0,745.0,508.0
"Grant County, Washington",53,025,52382.0,32.6,32.2,32.8,1542.0,11826.0,3094.0,8036.0,4837.0,6140.0,445.0,292.0
"Whatcom County, Washington",53,073,56419.0,36.9,35.9,37.7,1164.0,26418.0,5651.0,23557.0,15039.0,31019.0,2593.0,2462.0
"Snohomish County, Washington",53,061,78020.0,37.8,36.9,38.8,4885.0,104178.0,21305.0,95559.0,55530.0,114528.0,8265.0,5146.0
"Campbell County, Wyoming",56,005,80178.0,33.2,33.0,33.4,44.0,9050.0,1832.0,5690.0,3399.0,4266.0,247.0,107.0
"Lincoln County, Wyoming",56,023,63756.0,39.1,38.6,39.5,49.0,3448.0,449.0,2668.0,1345.0,1836.0,111.0,90.0
"Johnson County, Wyoming",56,019,52415.0,45.0,43.5,46.5,23.0,1757.0,269.0,1015.0,518.0,1098.0,82.0,55.0
"Natrona County, Wyoming",56,025,59400.0,36.3,35.7,37.3,207.0,12397.0,3568.0,10629.0,6207.0,8086.0,667.0,551.0
"Laramie County, Wyoming",56,021,62879.0,36.8,35.2,38.3,208.0,13207.0,3282.0,11519.0,8581.0,11648.0,1201.0,821.0
"Converse County, Wyoming",56,009,62776.0,40.0,38.1,41.3,11.0,2821.0,652.0,1408.0,1310.0,1173.0,67.0,68.0
"Niobrara County, Wyoming",56,027,36793.0,40.4,45.2,37.3,0.0,410.0,92.0,392.0,226.0,251.0,15.0,8.0
"Teton County, Wyoming",56,039,80049.0,39.0,39.1,38.8,165.0,2021.0,189.0,3067.0,1061.0,6407.0,454.0,165.0
